episode,gravity,time,reward,action,position,speed,next_position,next_speed,state,next_state
97,2,16.26,-156,2,-0.43225361,0.004337632,-0.428269071,0.003984539,127,127
97,2,16.26,-156,2,-0.428269071,0.003984539,-0.424695065,0.003574006,127,127
97,2,16.26,-156,2,-0.424695065,0.003574006,-0.421582942,0.003112123,127,127
97,2,16.26,-156,2,-0.421582942,0.003112123,-0.418977279,0.002605662,127,127
97,2,16.26,-156,2,-0.418977279,0.002605662,-0.4169153,0.002061979,127,127
97,2,16.26,-156,2,-0.4169153,0.002061979,-0.415426393,0.001488907,127,127
97,2,16.26,-156,2,-0.415426393,0.001488907,-0.414531742,0.000894651,127,127
97,2,16.26,-156,2,-0.414531742,0.000894651,-0.41424406,0.000287682,127,127
97,2,16.26,-156,2,-0.41424406,0.000287682,-0.414567433,-0.000323373,127,127
97,2,16.26,-156,1,-0.414567433,-0.000323373,-0.416497269,-0.001929836,127,127
97,2,16.26,-156,0,-0.416497269,-0.001929836,-0.421006128,-0.004508859,127,127
97,2,16.26,-156,0,-0.421006128,-0.004508859,-0.428029695,-0.007023567,127,126
97,2,16.26,-156,0,-0.428029695,-0.007023567,-0.43746724,-0.009437545,126,126
97,2,16.26,-156,0,-0.43746724,-0.009437545,-0.449182428,-0.011715188,126,126
97,2,16.26,-156,0,-0.449182428,-0.011715188,-0.463004613,-0.013822184,126,111
97,2,16.26,-156,0,-0.463004613,-0.013822184,-0.478730712,-0.015726099,111,110
97,2,16.26,-156,0,-0.478730712,-0.015726099,-0.496127802,-0.01739709,110,110
97,2,16.26,-156,0,-0.496127802,-0.01739709,-0.51493649,-0.018808688,110,110
97,2,16.26,-156,0,-0.51493649,-0.018808688,-0.534875098,-0.019938608,110,110
97,2,16.26,-156,0,-0.534875098,-0.019938608,-0.555644593,-0.020769495,110,95
97,2,16.26,-156,0,-0.555644593,-0.020769495,-0.576934141,-0.021289548,95,95
97,2,16.26,-156,0,-0.576934141,-0.021289548,-0.598427068,-0.021492927,95,95
97,2,16.26,-156,0,-0.598427068,-0.021492927,-0.619806974,-0.021379906,95,95
97,2,16.26,-156,0,-0.619806974,-0.021379906,-0.64076371,-0.020956736,95,95
97,2,16.26,-156,0,-0.64076371,-0.020956736,-0.660998938,-0.020235228,95,80
97,2,16.26,-156,0,-0.660998938,-0.020235228,-0.680231034,-0.019232096,80,80
97,2,16.26,-156,0,-0.680231034,-0.019232096,-0.698199158,-0.017968124,80,80
97,2,16.26,-156,0,-0.698199158,-0.017968124,-0.714666406,-0.016467248,80,80
97,2,16.26,-156,0,-0.714666406,-0.016467248,-0.729422025,-0.014755619,80,81
97,2,16.26,-156,0,-0.729422025,-0.014755619,-0.742282775,-0.012860749,81,81
97,2,16.26,-156,0,-0.742282775,-0.012860749,-0.753093558,-0.010810783,81,66
97,2,16.26,-156,0,-0.753093558,-0.010810783,-0.761727504,-0.008633946,66,66
97,2,16.26,-156,0,-0.761727504,-0.008633946,-0.768085681,-0.006358177,66,66
97,2,16.26,-156,0,-0.768085681,-0.006358177,-0.772096635,-0.004010954,66,67
97,2,16.26,-156,0,-0.772096635,-0.004010954,-0.773715917,-0.001619282,67,67
97,2,16.26,-156,0,-0.773715917,-0.001619282,-0.772925719,0.000790198,67,67
97,2,16.26,-156,1,-0.772925719,0.000790198,-0.768734722,0.004190997,67,67
97,2,16.26,-156,2,-0.768734722,0.004190997,-0.760189276,0.008545446,67,68
97,2,16.26,-156,2,-0.760189276,0.008545446,-0.747385528,0.012803748,68,83
97,2,16.26,-156,2,-0.747385528,0.012803748,-0.730471522,0.016914006,83,84
97,2,16.26,-156,2,-0.730471522,0.016914006,-0.709649825,0.020821697,84,84
97,2,16.26,-156,2,-0.709649825,0.020821697,-0.685180025,0.0244698,84,84
97,2,16.26,-156,2,-0.685180025,0.0244698,-0.657380317,0.027799708,84,85
97,2,16.26,-156,2,-0.657380317,0.027799708,-0.626627326,0.03075299,85,100
97,2,16.26,-156,2,-0.626627326,0.03075299,-0.593353397,0.033273929,100,100
97,2,16.26,-156,2,-0.593353397,0.033273929,-0.558040768,0.035312629,100,101
97,2,16.26,-156,2,-0.558040768,0.035312629,-0.521212429,0.03682834,101,116
97,2,16.26,-156,2,-0.521212429,0.03682834,-0.483419884,0.037792545,116,116
97,2,16.26,-156,2,-0.483419884,0.037792545,-0.445228564,0.03819132,116,131
97,2,16.26,-156,2,-0.445228564,0.03819132,-0.407201997,0.038026567,131,131
97,2,16.26,-156,2,-0.407201997,0.038026567,-0.369886116,0.037315881,131,131
97,2,16.26,-156,2,-0.369886116,0.037315881,-0.333795072,0.036091044,131,146
97,2,16.26,-156,2,-0.333795072,0.036091044,-0.29939971,0.034395363,146,145
97,2,16.26,-156,2,-0.29939971,0.034395363,-0.267119445,0.032280265,145,145
97,2,16.26,-156,2,-0.267119445,0.032280265,-0.237317838,0.029801606,145,160
97,2,16.26,-156,2,-0.237317838,0.029801606,-0.210301667,0.027016171,160,160
97,2,16.26,-156,2,-0.210301667,0.027016171,-0.186322966,0.023978701,160,159
97,2,16.26,-156,2,-0.186322966,0.023978701,-0.165583277,0.020739689,159,159
97,2,16.26,-156,2,-0.165583277,0.020739689,-0.148239268,0.017344009,159,174
97,2,16.26,-156,2,-0.148239268,0.017344009,-0.13440892,0.013830348,174,173
97,2,16.26,-156,2,-0.13440892,0.013830348,-0.12417757,0.01023135,173,173
97,2,16.26,-156,2,-0.12417757,0.01023135,-0.117603263,0.006574307,173,173
97,2,16.26,-156,2,-0.117603263,0.006574307,-0.114720983,0.00288228,173,172
97,2,16.26,-156,2,-0.114720983,0.00288228,-0.115545494,-0.000824511,172,172
97,2,16.26,-156,1,-0.115545494,-0.000824511,-0.121072609,-0.005527115,172,171
97,2,16.26,-156,1,-0.121072609,-0.005527115,-0.131273516,-0.010200907,171,171
97,2,16.26,-156,0,-0.131273516,-0.010200907,-0.147091672,-0.015818156,171,170
97,2,16.26,-156,0,-0.147091672,-0.015818156,-0.168430868,-0.021339195,170,155
97,2,16.26,-156,0,-0.168430868,-0.021339195,-0.195145227,-0.02671436,155,154
97,2,16.26,-156,0,-0.195145227,-0.02671436,-0.227026944,-0.031881717,154,154
97,2,16.26,-156,0,-0.227026944,-0.031881717,-0.263793124,-0.03676618,154,138
97,2,16.26,-156,0,-0.263793124,-0.03676618,-0.305073628,-0.041280504,138,138
97,2,16.26,-156,0,-0.305073628,-0.041280504,-0.35040221,-0.045328581,138,122
97,2,16.26,-156,0,-0.35040221,-0.045328581,-0.399213411,-0.048811202,122,122
97,2,16.26,-156,0,-0.399213411,-0.048811202,-0.450847393,-0.051633982,122,107
97,2,16.26,-156,0,-0.450847393,-0.051633982,-0.504564003,-0.05371661,107,107
97,2,16.26,-156,0,-0.504564003,-0.05371661,-0.55956598,-0.055001976,107,91
97,2,16.26,-156,0,-0.55956598,-0.055001976,-0.615029494,-0.055463515,91,91
97,2,16.26,-156,0,-0.615029494,-0.055463515,-0.670138681,-0.055109186,91,76
97,2,16.26,-156,0,-0.670138681,-0.055109186,-0.72411989,-0.05398121,76,77
97,2,16.26,-156,0,-0.72411989,-0.05398121,-0.77627144,-0.052151549,77,62
97,2,16.26,-156,0,-0.77627144,-0.052151549,-0.825985571,-0.049714132,62,62
97,2,16.26,-156,0,-0.825985571,-0.049714132,-0.872760915,-0.046775343,62,47
97,2,16.26,-156,0,-0.872760915,-0.046775343,-0.916205409,-0.043444494,47,48
97,2,16.26,-156,0,-0.916205409,-0.043444494,-0.956031036,-0.039825627,48,33
97,2,16.26,-156,0,-0.956031036,-0.039825627,-0.992042506,-0.03601147,33,33
97,2,16.26,-156,0,-0.992042506,-0.03601147,-1.024122266,-0.03207976,33,34
97,2,16.26,-156,0,-1.024122266,-0.03207976,-1.052214002,-0.028091736,34,19
97,2,16.26,-156,0,-1.052214002,-0.028091736,-1.076306304,-0.024092302,19,20
97,2,16.26,-156,1,-1.076306304,-0.024092302,-1.095417659,-0.019111355,20,20
97,2,16.26,-156,1,-1.095417659,-0.019111355,-1.109581239,-0.01416358,20,21
97,2,16.26,-156,1,-1.109581239,-0.01416358,-1.118832128,-0.009250889,21,21
97,2,16.26,-156,1,-1.118832128,-0.009250889,-1.123198032,-0.004365904,21,22
97,2,16.26,-156,2,-1.123198032,-0.004365904,-1.121693336,0.001504696,22,22
97,2,16.26,-156,2,-1.121693336,0.001504696,-1.114312987,0.007380349,22,23
97,2,16.26,-156,2,-1.114312987,0.007380349,-1.101033647,0.01327934,23,23
97,2,16.26,-156,2,-1.101033647,0.01327934,-1.081819378,0.019214269,23,24
97,2,16.26,-156,2,-1.081819378,0.019214269,-1.056632055,0.025187323,24,25
97,2,16.26,-156,2,-1.056632055,0.025187323,-1.025446734,0.031185321,25,40
97,2,16.26,-156,2,-1.025446734,0.031185321,-0.988272055,0.03717468,40,41
97,2,16.26,-156,2,-0.988272055,0.03717468,-0.945175297,0.043096758,41,56
97,2,16.26,-156,2,-0.945175297,0.043096758,-0.896310908,0.048864388,56,57
97,2,16.26,-156,2,-0.896310908,0.048864388,-0.841950085,0.054360823,57,72
97,2,16.26,-156,2,-0.841950085,0.054360823,-0.782507537,0.059442548,72,73
97,2,16.26,-156,2,-0.782507537,0.059442548,-0.718560248,0.063947289,73,88
97,2,16.26,-156,2,-0.718560248,0.063947289,-0.650852444,0.067707804,88,89
97,2,16.26,-156,2,-0.650852444,0.067707804,-0.580852444,0.07,89,104
97,2,16.26,-156,2,-0.580852444,0.07,-0.510852444,0.07,104,119
97,2,16.26,-156,2,-0.510852444,0.07,-0.440852444,0.07,119,134
97,2,16.26,-156,2,-0.440852444,0.07,-0.37108093,0.069771513,134,134
97,2,16.26,-156,2,-0.37108093,0.069771513,-0.30251819,0.06856274,134,149
97,2,16.26,-156,2,-0.30251819,0.06856274,-0.236033823,0.066484367,149,164
97,2,16.26,-156,2,-0.236033823,0.066484367,-0.172347445,0.063686377,164,163
97,2,16.26,-156,2,-0.172347445,0.063686377,-0.112007493,0.060339952,163,178
97,2,16.26,-156,2,-0.112007493,0.060339952,-0.055387909,0.056619584,178,178
97,2,16.26,-156,2,-0.055387909,0.056619584,-0.002699458,0.052688451,178,192
97,2,16.26,-156,2,-0.002699458,0.052688451,0.045989157,0.048688615,192,192
97,2,16.26,-156,2,0.045989157,0.048688615,0.090725285,0.044736127,192,206
97,2,16.26,-156,2,0.090725285,0.044736127,0.131645471,0.040920186,206,206
97,2,16.26,-156,2,0.131645471,0.040920186,0.168950552,0.037305081,206,221
97,2,16.26,-156,2,0.168950552,0.037305081,0.202884247,0.033933695,221,220
97,2,16.26,-156,2,0.202884247,0.033933695,0.233715847,0.0308316,220,220
97,2,16.26,-156,2,0.233715847,0.0308316,0.261726935,0.028011088,220,235
97,2,16.26,-156,2,0.261726935,0.028011088,0.28720172,0.025474786,235,235
97,2,16.26,-156,2,0.28720172,0.025474786,0.310420405,0.023218685,235,234
97,2,16.26,-156,2,0.310420405,0.023218685,0.331654977,0.021234572,234,234
97,2,16.26,-156,2,0.331654977,0.021234572,0.351166888,0.019511911,234,249
97,2,16.26,-156,2,0.351166888,0.019511911,0.369206141,0.018039253,249,249
97,2,16.26,-156,2,0.369206141,0.018039253,0.386011428,0.016805286,249,249
97,2,16.26,-156,2,0.386011428,0.016805286,0.401811009,0.015799582,249,249
97,2,16.26,-156,2,0.401811009,0.015799582,0.416824148,0.015013138,249,249
97,2,16.26,-156,2,0.416824148,0.015013138,0.431262916,0.014438769,249,248
97,2,16.26,-156,2,0.431262916,0.014438769,0.445334292,0.014071376,248,248
97,2,16.26,-156,2,0.445334292,0.014071376,0.459242458,0.013908165,248,263
97,2,16.26,-156,2,0.459242458,0.013908165,0.473191264,0.013948807,263,263
97,2,16.26,-156,2,0.473191264,0.013948807,0.487386837,0.014195573,263,263
97,2,16.26,-156,2,0.487386837,0.014195573,0.502040298,0.014653461,263,263
98,2,41.14,-393,2,-0.5,0,-0.499353686,0.000646314,112,112
98,2,41.14,-393,2,-0.499353686,0.000646314,-0.498070728,0.001282958,112,112
98,2,41.14,-393,2,-0.498070728,0.001282958,-0.496170316,0.001900412,112,112
98,2,41.14,-393,2,-0.496170316,0.001900412,-0.493680867,0.002489449,112,112
98,2,41.14,-393,2,-0.493680867,0.002489449,-0.490639585,0.003041283,112,112
98,2,41.14,-393,2,-0.490639585,0.003041283,-0.487091885,0.0035477,112,112
98,2,41.14,-393,2,-0.487091885,0.0035477,-0.483090694,0.004001191,112,112
98,2,41.14,-393,2,-0.483090694,0.004001191,-0.47869563,0.004395064,112,112
98,2,41.14,-393,2,-0.47869563,0.004395064,-0.473972078,0.004723552,112,112
98,2,41.14,-393,2,-0.473972078,0.004723552,-0.46899018,0.004981898,112,112
98,2,41.14,-393,2,-0.46899018,0.004981898,-0.463823751,0.005166429,112,113
98,2,41.14,-393,2,-0.463823751,0.005166429,-0.45854915,0.005274601,113,113
98,2,41.14,-393,2,-0.45854915,0.005274601,-0.453244112,0.005305038,113,113
98,2,41.14,-393,2,-0.453244112,0.005305038,-0.447986576,0.005257536,113,128
98,2,41.14,-393,2,-0.447986576,0.005257536,-0.442853521,0.005133055,128,128
98,2,41.14,-393,2,-0.442853521,0.005133055,-0.437919835,0.004933686,128,127
98,2,41.14,-393,2,-0.437919835,0.004933686,-0.433257228,0.004662607,127,127
98,2,41.14,-393,2,-0.433257228,0.004662607,-0.428933215,0.004324013,127,127
98,2,41.14,-393,2,-0.428933215,0.004324013,-0.425010174,0.003923041,127,127
98,2,41.14,-393,2,-0.425010174,0.003923041,-0.421544496,0.003465678,127,127
98,2,41.14,-393,2,-0.421544496,0.003465678,-0.418585829,0.002958667,127,127
98,2,41.14,-393,2,-0.418585829,0.002958667,-0.416176429,0.0024094,127,127
98,2,41.14,-393,2,-0.416176429,0.0024094,-0.414350617,0.001825812,127,127
98,2,41.14,-393,2,-0.414350617,0.001825812,-0.413134347,0.00121627,127,127
98,2,41.14,-393,2,-0.413134347,0.00121627,-0.412544881,0.000589466,127,127
98,2,41.14,-393,1,-0.412544881,0.000589466,-0.413590578,-0.001045697,127,127
98,2,41.14,-393,0,-0.413590578,-0.001045697,-0.417256606,-0.003666028,127,127
98,2,41.14,-393,0,-0.417256606,-0.003666028,-0.423490846,-0.00623424,127,126
98,2,41.14,-393,0,-0.423490846,-0.00623424,-0.432204233,-0.008713387,126,126
98,2,41.14,-393,0,-0.432204233,-0.008713387,-0.443271426,-0.011067193,126,126
98,2,41.14,-393,0,-0.443271426,-0.011067193,-0.456531901,-0.013260475,126,111
98,2,41.14,-393,0,-0.456531901,-0.013260475,-0.471791606,-0.015259705,111,110
98,2,41.14,-393,0,-0.471791606,-0.015259705,-0.488825293,-0.017033687,110,110
98,2,41.14,-393,0,-0.488825293,-0.017033687,-0.507379637,-0.018554344,110,110
98,2,41.14,-393,0,-0.507379637,-0.018554344,-0.527177172,-0.019797535,110,110
98,2,41.14,-393,0,-0.527177172,-0.019797535,-0.547921033,-0.02074386,110,110
98,2,41.14,-393,0,-0.547921033,-0.02074386,-0.569300382,-0.02137935,110,95
98,2,41.14,-393,0,-0.569300382,-0.02137935,-0.590996354,-0.021695972,95,95
98,2,41.14,-393,0,-0.590996354,-0.021695972,-0.612688236,-0.021691882,95,95
98,2,41.14,-393,0,-0.612688236,-0.021691882,-0.634059629,-0.021371393,95,95
98,2,41.14,-393,0,-0.634059629,-0.021371393,-0.654804269,-0.02074464,95,80
98,2,41.14,-393,0,-0.654804269,-0.02074464,-0.674631255,-0.019826986,80,80
98,2,41.14,-393,0,-0.674631255,-0.019826986,-0.693269478,-0.018638223,80,80
98,2,41.14,-393,0,-0.693269478,-0.018638223,-0.710471127,-0.017201649,80,80
98,2,41.14,-393,0,-0.710471127,-0.017201649,-0.726014231,-0.015543104,80,80
98,2,41.14,-393,0,-0.726014231,-0.015543104,-0.739704294,-0.013690063,80,81
98,2,41.14,-393,0,-0.739704294,-0.013690063,-0.75137513,-0.011670836,81,66
98,2,41.14,-393,0,-0.75137513,-0.011670836,-0.760889075,-0.009513945,66,66
98,2,41.14,-393,0,-0.760889075,-0.009513945,-0.768136764,-0.007247688,66,66
98,2,41.14,-393,0,-0.768136764,-0.007247688,-0.77303666,-0.004899897,66,67
98,2,41.14,-393,0,-0.77303666,-0.004899897,-0.775534537,-0.002497877,67,67
98,2,41.14,-393,0,-0.775534537,-0.002497877,-0.775603033,-6.85E-05,67,67
98,2,41.14,-393,0,-0.775603033,-6.85E-05,-0.773241398,0.002361634,67,67
98,2,41.14,-393,0,-0.773241398,0.002361634,-0.768475495,0.004765904,67,67
98,2,41.14,-393,1,-0.768475495,0.004765904,-0.760358027,0.008117467,67,68
98,2,41.14,-393,1,-0.760358027,0.008117467,-0.748980338,0.011377689,68,83
98,2,41.14,-393,1,-0.748980338,0.011377689,-0.734473696,0.014506642,83,83
98,2,41.14,-393,1,-0.734473696,0.014506642,-0.717010735,0.01746296,83,84
98,2,41.14,-393,1,-0.717010735,0.01746296,-0.696806669,0.020204066,84,84
98,2,41.14,-393,1,-0.696806669,0.020204066,-0.674119835,0.022686834,84,84
98,2,41.14,-393,1,-0.674119835,0.022686834,-0.649251138,0.024868697,84,99
98,2,41.14,-393,1,-0.649251138,0.024868697,-0.622541977,0.026709161,99,100
98,2,41.14,-393,1,-0.622541977,0.026709161,-0.594370366,0.028171611,100,100
98,2,41.14,-393,1,-0.594370366,0.028171611,-0.565145138,0.029225227,100,100
98,2,41.14,-393,1,-0.565145138,0.029225227,-0.535298328,0.02984681,100,115
98,2,41.14,-393,1,-0.535298328,0.02984681,-0.50527606,0.030022268,115,115
98,2,41.14,-393,1,-0.50527606,0.030022268,-0.475528495,0.029747565,115,115
98,2,41.14,-393,1,-0.475528495,0.029747565,-0.446499487,0.029029008,115,130
98,2,41.14,-393,1,-0.446499487,0.029029008,-0.418616684,0.027882803,130,130
98,2,41.14,-393,1,-0.418616684,0.027882803,-0.392282708,0.026333976,130,130
98,2,41.14,-393,1,-0.392282708,0.026333976,-0.367867919,0.02441479,130,129
98,2,41.14,-393,1,-0.367867919,0.02441479,-0.345705036,0.022162882,129,144
98,2,41.14,-393,1,-0.345705036,0.022162882,-0.326085684,0.019619352,144,144
98,2,41.14,-393,1,-0.326085684,0.019619352,-0.309258678,0.016827006,144,144
98,2,41.14,-393,1,-0.309258678,0.016827006,-0.295429748,0.01382893,144,143
98,2,41.14,-393,1,-0.295429748,0.01382893,-0.284762275,0.010667474,143,143
98,2,41.14,-393,1,-0.284762275,0.010667474,-0.277378584,0.007383691,143,143
98,2,41.14,-393,1,-0.277378584,0.007383691,-0.273361384,0.0040172,143,142
98,2,41.14,-393,1,-0.273361384,0.0040172,-0.272754982,0.000606402,142,142
98,2,41.14,-393,1,-0.272754982,0.000606402,-0.275566024,-0.002811042,142,142
98,2,41.14,-393,1,-0.275566024,-0.002811042,-0.281763609,-0.006197585,142,141
98,2,41.14,-393,1,-0.281763609,-0.006197585,-0.291278763,-0.009515154,141,141
98,2,41.14,-393,0,-0.291278763,-0.009515154,-0.305003365,-0.013724602,141,141
98,2,41.14,-393,0,-0.305003365,-0.013724602,-0.32277688,-0.017773515,141,140
98,2,41.14,-393,0,-0.32277688,-0.017773515,-0.344383774,-0.021606894,140,140
98,2,41.14,-393,0,-0.344383774,-0.021606894,-0.369551241,-0.025167467,140,124
98,2,41.14,-393,0,-0.369551241,-0.025167467,-0.397948043,-0.028396802,124,124
98,2,41.14,-393,0,-0.397948043,-0.028396802,-0.429185287,-0.031237244,124,124
98,2,41.14,-393,0,-0.429185287,-0.031237244,-0.462819873,-0.033634586,124,109
98,2,41.14,-393,0,-0.462819873,-0.033634586,-0.498361099,-0.035541226,109,108
98,2,41.14,-393,0,-0.498361099,-0.035541226,-0.535280529,-0.03691943,108,108
98,2,41.14,-393,0,-0.535280529,-0.03691943,-0.573024769,-0.037744239,108,93
98,2,41.14,-393,0,-0.573024769,-0.037744239,-0.611030332,-0.038005563,93,93
98,2,41.14,-393,0,-0.611030332,-0.038005563,-0.648739408,-0.037709076,93,93
98,2,41.14,-393,0,-0.648739408,-0.037709076,-0.685615159,-0.036875751,93,78
98,2,41.14,-393,0,-0.685615159,-0.036875751,-0.721155229,-0.03554007,78,78
98,2,41.14,-393,0,-0.721155229,-0.03554007,-0.754902413,-0.033747184,78,64
98,2,41.14,-393,0,-0.754902413,-0.033747184,-0.786451854,-0.031549441,64,64
98,2,41.14,-393,0,-0.786451854,-0.031549441,-0.815454602,-0.029002749,64,64
98,2,41.14,-393,0,-0.815454602,-0.029002749,-0.841617816,-0.026163213,64,64
98,2,41.14,-393,0,-0.841617816,-0.026163213,-0.864702185,-0.023084369,64,50
98,2,41.14,-393,0,-0.864702185,-0.023084369,-0.884517375,-0.01981519,50,50
98,2,41.14,-393,0,-0.884517375,-0.01981519,-0.900916299,-0.016398924,50,50
98,2,41.14,-393,0,-0.900916299,-0.016398924,-0.913789004,-0.012872706,50,51
98,2,41.14,-393,0,-0.913789004,-0.012872706,-0.923056845,-0.00926784,51,51
98,2,41.14,-393,0,-0.923056845,-0.00926784,-0.928667441,-0.005610597,51,51
98,2,41.14,-393,0,-0.928667441,-0.005610597,-0.930590832,-0.001923391,51,52
98,2,41.14,-393,0,-0.930590832,-0.001923391,-0.928817051,0.001773781,52,52
98,2,41.14,-393,0,-0.928817051,0.001773781,-0.923355284,0.005461767,52,53
98,2,41.14,-393,0,-0.923355284,0.005461767,-0.914234646,0.009120638,53,53
98,2,41.14,-393,1,-0.914234646,0.009120638,-0.900506542,0.013728104,53,53
98,2,41.14,-393,1,-0.900506542,0.013728104,-0.882254835,0.018251707,53,54
98,2,41.14,-393,1,-0.882254835,0.018251707,-0.859602877,0.022651958,54,54
98,2,41.14,-393,1,-0.859602877,0.022651958,-0.832722053,0.026880823,54,70
98,2,41.14,-393,1,-0.832722053,0.026880823,-0.801841006,0.030881047,70,70
98,2,41.14,-393,1,-0.801841006,0.030881047,-0.767254393,0.034586612,70,70
98,2,41.14,-393,1,-0.767254393,0.034586612,-0.729329832,0.037924561,70,86
98,2,41.14,-393,1,-0.729329832,0.037924561,-0.688511528,0.040818304,86,86
98,2,41.14,-393,1,-0.688511528,0.040818304,-0.645319218,0.04319231,86,101
98,2,41.14,-393,1,-0.645319218,0.04319231,-0.600341408,0.04497781,101,101
98,2,41.14,-393,1,-0.600341408,0.04497781,-0.554222601,0.046118807,101,102
98,2,41.14,-393,1,-0.554222601,0.046118807,-0.507645082,0.046577519,102,117
98,2,41.14,-393,1,-0.507645082,0.046577519,-0.461306777,0.046338305,117,117
98,2,41.14,-393,1,-0.461306777,0.046338305,-0.415897423,0.045409354,117,132
98,2,41.14,-393,1,-0.415897423,0.045409354,-0.372075627,0.043821796,132,131
98,2,41.14,-393,1,-0.372075627,0.043821796,-0.330449209,0.041626419,131,146
98,2,41.14,-393,1,-0.330449209,0.041626419,-0.291560604,0.038888605,146,146
98,2,41.14,-393,1,-0.291560604,0.038888605,-0.255878204,0.0356824,146,146
98,2,41.14,-393,1,-0.255878204,0.0356824,-0.223793581,0.032084623,146,160
98,2,41.14,-393,1,-0.223793581,0.032084623,-0.195623775,0.028169806,160,160
98,2,41.14,-393,1,-0.195623775,0.028169806,-0.171617356,0.024006419,160,159
98,2,41.14,-393,1,-0.171617356,0.024006419,-0.151962764,0.019654591,159,159
98,2,41.14,-393,1,-0.151962764,0.019654591,-0.136797524,0.01516524,159,174
98,2,41.14,-393,1,-0.136797524,0.01516524,-0.126217106,0.010580419,174,173
98,2,41.14,-393,1,-0.126217106,0.010580419,-0.120282507,0.005934598,173,173
98,2,41.14,-393,1,-0.120282507,0.005934598,-0.119025898,0.001256609,173,172
98,2,41.14,-393,1,-0.119025898,0.001256609,-0.122453901,-0.003428003,172,172
98,2,41.14,-393,1,-0.122453901,-0.003428003,-0.130548294,-0.008094393,172,171
98,2,41.14,-393,1,-0.130548294,-0.008094393,-0.1432641,-0.012715806,171,171
98,2,41.14,-393,1,-0.1432641,-0.012715806,-0.160525167,-0.017261067,171,155
98,2,41.14,-393,1,-0.160525167,-0.017261067,-0.182217566,-0.021692399,155,155
98,2,41.14,-393,1,-0.182217566,-0.021692399,-0.208181311,-0.025963745,155,154
98,2,41.14,-393,1,-0.208181311,-0.025963745,-0.238201206,-0.030019895,154,154
98,2,41.14,-393,1,-0.238201206,-0.030019895,-0.271997866,-0.03379666,154,139
98,2,41.14,-393,1,-0.271997866,-0.03379666,-0.309220251,-0.037222385,139,138
98,2,41.14,-393,1,-0.309220251,-0.037222385,-0.349441173,-0.040220923,138,138
98,2,41.14,-393,1,-0.349441173,-0.040220923,-0.392157219,-0.042716045,138,123
98,2,41.14,-393,1,-0.392157219,-0.042716045,-0.436794188,-0.044636969,123,123
98,2,41.14,-393,1,-0.436794188,-0.044636969,-0.482718559,-0.045924371,123,107
98,2,41.14,-393,1,-0.482718559,-0.045924371,-0.529254597,-0.046536038,107,107
98,2,41.14,-393,1,-0.529254597,-0.046536038,-0.575705803,-0.046451205,107,92
98,2,41.14,-393,1,-0.575705803,-0.046451205,-0.621378582,-0.045672779,92,92
98,2,41.14,-393,1,-0.621378582,-0.045672779,-0.665605608,-0.044227026,92,78
98,2,41.14,-393,1,-0.665605608,-0.044227026,-0.707766383,-0.042160775,78,78
98,2,41.14,-393,1,-0.707766383,-0.042160775,-0.747303061,-0.039536678,78,78
98,2,41.14,-393,1,-0.747303061,-0.039536678,-0.78373045,-0.036427389,78,63
98,2,41.14,-393,1,-0.78373045,-0.036427389,-0.816640037,-0.032909588,63,64
98,2,41.14,-393,1,-0.816640037,-0.032909588,-0.845698724,-0.029058686,64,64
98,2,41.14,-393,1,-0.845698724,-0.029058686,-0.870643468,-0.024944744,64,50
98,2,41.14,-393,1,-0.870643468,-0.024944744,-0.891273324,-0.020629856,50,50
98,2,41.14,-393,1,-0.891273324,-0.020629856,-0.907440305,-0.016166982,50,50
98,2,41.14,-393,1,-0.907440305,-0.016166982,-0.919040359,-0.011600053,50,51
98,2,41.14,-393,1,-0.919040359,-0.011600053,-0.926005428,-0.00696507,51,51
98,2,41.14,-393,1,-0.926005428,-0.00696507,-0.928297343,-0.002291915,51,52
98,2,41.14,-393,1,-0.928297343,-0.002291915,-0.925903988,0.002393355,52,52
98,2,41.14,-393,1,-0.925903988,0.002393355,-0.918838019,0.007065969,52,53
98,2,41.14,-393,1,-0.918838019,0.007065969,-0.907138205,0.011699814,53,53
98,2,41.14,-393,1,-0.907138205,0.011699814,-0.89087331,0.016264895,53,54
98,2,41.14,-393,1,-0.89087331,0.016264895,-0.87014825,0.02072506,54,54
98,2,41.14,-393,1,-0.87014825,0.02072506,-0.845112058,0.025036191,54,70
98,2,41.14,-393,1,-0.845112058,0.025036191,-0.815966933,0.029145125,70,70
98,2,41.14,-393,1,-0.815966933,0.029145125,-0.782977353,0.032989579,70,70
98,2,41.14,-393,1,-0.782977353,0.032989579,-0.74647801,0.036499344,70,86
98,2,41.14,-393,1,-0.74647801,0.036499344,-0.706879078,0.039598932,86,86
98,2,41.14,-393,1,-0.706879078,0.039598932,-0.664667388,0.04221169,86,86
98,2,41.14,-393,1,-0.664667388,0.04221169,-0.620402271,0.044265117,86,101
98,2,41.14,-393,1,-0.620402271,0.044265117,-0.574705426,0.045696845,101,102
98,2,41.14,-393,1,-0.574705426,0.045696845,-0.528244981,0.046460445,102,117
98,2,41.14,-393,1,-0.528244981,0.046460445,-0.481714845,0.046530136,117,117
98,2,41.14,-393,1,-0.481714845,0.046530136,-0.435811316,0.045903529,117,132
98,2,41.14,-393,1,-0.435811316,0.045903529,-0.391209429,0.044601887,132,131
98,2,41.14,-393,1,-0.391209429,0.044601887,-0.348541585,0.042667845,131,146
